OrderID,CustomerID,OrderAmount,OrderDate
O077648,C0648,3366.59,2024-09-24
O077649,C0649,3383.22,2024-09-25
O077650,C0650,3400.38,2024-09-26
O077651,C0651,3417.53,2024-09-27
O077652,C0652,3434.77,2024-09-28
O077653,C0653,3451.73,2024-09-29
O077654,C0654,3468.31,2024-09-30
O077655,C0655,3485.22,2024-10-01
O077656,C0656,3502.78,2024-10-02
O077657,C0657,3519.68,2024-10-03
O077658,C0658,3536.81,2024-10-04
O077659,C0659,3553.03,2024-10-05
O077660,C0660,3570.16,2024-10-06
O077661,C0661,3587.41,2024-10-07
O077662,C0662,3604.65,2024-10-08
O077663,C0663,3621.06,2024-10-09
O077664,C0664,3638.86,2024-10-10
O077665,C0665,3655.41,2024-10-11
O077666,C0666,3672.73,2024-10-12
O077667,C0667,3689.37,2024-10-13
O077668,C0668,3706.63,2024-10-14
O077669,C0669,3723.5,2024-10-15
O077670,C0670,3740.63,2024-10-16
O077671,C0671,3757.0,2024-10-17
O077672,C0672,3774.44,2024-10-18
O077673,C0673,3791.72,2024-10-19
O077674,C0674,3808.68,2024-10-20
O077675,C0675,3825.8,2024-10-21
O077676,C0676,3842.93,2024-10-22
O077677,C0677,3859.55,2024-10-23
O077678,C0678,3876.05,2024-10-24
O077679,C0679,3893.34,2024-10-25
O077680,C0680,3910.2,2024-10-26
O077681,C0681,3927.55,2024-10-27
O077682,C0682,3944.75,2024-10-28
O077683,C0683,3961.48,2024-10-29
O077684,C0684,3978.16,2024-10-30
O077685,C0685,3995.9,2024-10-31
O077686,C0686,4012.06,2024-11-01
O077687,C0687,4029.26,2024-11-02
O077688,C0688,4046.25,2024-11-03
O077689,C0689,4063.98,2024-11-04
O077690,C0690,4080.65,2024-11-05
O077691,C0691,4097.79,2024-11-06
O077692,C0692,4114.7,2024-11-07
O077693,C0693,4131.63,2024-11-08
O077694,C0694,4148.71,2024-11-09
O077695,C0695,4165.73,2024-11-10
O077696,C0696,4182.93,2024-11-11
O077697,C0697,4199.14,2024-11-12
O077698,C0698,4216.11,2024-11-13
O077699,C0699,4233.92,2024-11-14
O077700,C0700,4250.05,2024-11-15
O077701,C0701,4267.31,2024-11-16
O077702,C0702,4284.96,2024-11-17
O077703,C0703,4301.4,2024-11-18
O077704,C0704,4318.15,2024-11-19
O077705,C0705,4335.48,2024-11-20
O077706,C0706,4352.79,2024-11-21
O077707,C0707,4369.91,2024-11-22
O077708,C0708,4386.27,2024-11-23
O077709,C0709,4403.28,2024-11-24
O077710,C0710,4420.21,2024-11-25
O077711,C0711,4437.79,2024-11-26
O077712,C0712,4454.64,2024-11-27
O077713,C0713,4471.31,2024-11-28
O077714,C0714,4488.63,2024-11-29
O077715,C0715,4505.38,2024-11-30
O077716,C0716,4522.15,2024-12-01
O077717,C0717,4539.37,2024-12-02
O077718,C0718,4556.72,2024-12-03
O077719,C0719,4573.48,2024-12-04
O077720,C0720,4590.53,2024-12-05
O077721,C0721,4607.28,2024-12-06
O077722,C0722,4624.45,2024-12-07
O077723,C0723,4641.27,2024-12-08
O077724,C0724,4658.2,2024-12-09
O077725,C0725,4675.57,2024-12-10
O077726,C0726,4692.18,2024-12-11
O077727,C0727,4709.47,2024-12-12
O077728,C0728,4726.35,2024-12-13
O077729,C0729,4743.36,2024-12-14
O077730,C0730,4760.7,2024-12-15
O077731,C0731,4777.98,2024-12-16
O077732,C0732,4794.77,2024-12-17
O077733,C0733,4811.41,2024-12-18
O077734,C0734,4828.27,2024-12-19
O077735,C0735,4845.42,2024-12-20
O077736,C0736,4862.88,2024-12-21
O077737,C0737,4879.54,2024-12-22
O077738,C0738,4896.87,2024-12-23
O077739,C0739,4913.29,2024-12-24
O077740,C0740,4930.62,2024-12-25
O077741,C0741,4947.13,2024-12-26
O077742,C0742,4964.64,2024-12-27
O077743,C0743,4981.36,2024-12-28
O077744,C0744,4998.42,2024-12-29
O077745,C0745,65.84,2024-12-30
O077746,C0746,82.67,2024-01-01
O077747,C0747,99.04,2024-01-02
O077748,C0748,116.02,2024-01-03
O077749,C0749,133.73,2024-01-04
O077750,C0750,150.72,2024-01-05
O077751,C0751,167.14,2024-01-06
O077752,C0752,184.99,2024-01-07
O077753,C0753,201.65,2024-01-08
O077754,C0754,218.73,2024-01-09
O077755,C0755,235.06,2024-01-10
O077756,C0756,252.07,2024-01-11
O077757,C0757,269.51,2024-01-12
O077758,C0758,286.78,2024-01-13
O077759,C0759,303.74,2024-01-14
O077760,C0760,320.85,2024-01-15
O077761,C0761,337.25,2024-01-16
O077762,C0762,354.76,2024-01-17
O077763,C0763,371.56,2024-01-18
O077764,C0764,388.32,2024-01-19
O077765,C0765,405.23,2024-01-20
O077766,C0766,422.62,2024-01-21
O077767,C0767,439.9,2024-01-22
O077768,C0768,456.23,2024-01-23
O077769,C0769,473.27,2024-01-24
O077770,C0770,490.15,2024-01-25
O077771,C0771,507.72,2024-01-26
O077772,C0772,524.08,2024-01-27
O077773,C0773,541.99,2024-01-28
O077774,C0774,558.86,2024-01-29
O077775,C0775,575.67,2024-01-30
O077776,C0776,592.88,2024-01-31
O077777,C0777,609.44,2024-02-01
O077778,C0778,626.17,2024-02-02
O077779,C0779,643.73,2024-02-03
O077780,C0780,660.64,2024-02-04
O077781,C0781,677.26,2024-02-05
O077782,C0782,694.29,2024-02-06
O077783,C0783,711.54,2024-02-07
O077784,C0784,728.83,2024-02-08
O077785,C0785,745.38,2024-02-09
O077786,C0786,762.05,2024-02-10
O077787,C0787,779.91,2024-02-11
O077788,C0788,796.42,2024-02-12
O077789,C0789,813.35,2024-02-13
O077790,C0790,830.49,2024-02-14
O077791,C0791,847.05,2024-02-15
O077792,C0792,864.01,2024-02-16
O077793,C0793,881.0,2024-02-17
O077794,C0794,898.46,2024-02-18
O077795,C0795,915.13,2024-02-19
O077796,C0796,932.88,2024-02-20
O077797,C0797,949.09,2024-02-21
O077798,C0798,966.9,2024-02-22
O077799,C0799,983.35,2024-02-23
O077800,C0800,1000.5,2024-02-24
O077801,C0801,1017.68,2024-02-25
O077802,C0802,1034.84,2024-02-26
O077803,C0803,1051.51,2024-02-27
O077804,C0804,1068.26,2024-02-28
O077805,C0805,1085.24,2024-02-29
O077806,C0806,1102.27,2024-03-01
O077807,C0807,1119.79,2024-03-02
O077808,C0808,1136.88,2024-03-03
O077809,C0809,1153.45,2024-03-04
O077810,C0810,1170.02,2024-03-05
O077811,C0811,1187.17,2024-03-06
O077812,C0812,1204.87,2024-03-07
O077813,C0813,1221.67,2024-03-08
O077814,C0814,1238.0,2024-03-09
O077815,C0815,1255.44,2024-03-10
O077816,C0816,1272.99,2024-03-11
O077817,C0817,1289.36,2024-03-12
O077818,C0818,1306.71,2024-03-13
O077819,C0819,1323.02,2024-03-14
O077820,C0820,1340.89,2024-03-15
O077821,C0821,1357.36,2024-03-16
O077822,C0822,1374.64,2024-03-17
O077823,C0823,1391.39,2024-03-18
O077824,C0824,1408.9,2024-03-19
O077825,C0825,1425.87,2024-03-20
O077826,C0826,1442.36,2024-03-21
O077827,C0827,1459.47,2024-03-22
O077828,C0828,1476.77,2024-03-23
O077829,C0829,1493.83,2024-03-24
O077830,C0830,1510.99,2024-03-25
O077831,C0831,1527.33,2024-03-26
O077832,C0832,1544.09,2024-03-27
O077833,C0833,1561.11,2024-03-28
O077834,C0834,1578.43,2024-03-29
O077835,C0835,1595.79,2024-03-30
O077836,C0836,1612.57,2024-03-31
O077837,C0837,1629.54,2024-04-01
O077838,C0838,1646.85,2024-04-02
O077839,C0839,1663.4,2024-04-03
O077840,C0840,1680.9,2024-04-04
O077841,C0841,1697.87,2024-04-05
O077842,C0842,1714.01,2024-04-06
O077843,C0843,1731.89,2024-04-07
O077844,C0844,1748.7,2024-04-08
O077845,C0845,1765.13,2024-04-09
O077846,C0846,1782.37,2024-04-10
O077847,C0847,1799.45,2024-04-11
O077848,C0848,1816.65,2024-04-12
O077849,C0849,1833.14,2024-04-13
O077850,C0850,1850.15,2024-04-14
O077851,C0851,1867.52,2024-04-15
O077852,C0852,1884.34,2024-04-16
O077853,C0853,1901.4,2024-04-17
O077854,C0854,1918.18,2024-04-18
O077855,C0855,1935.28,2024-04-19
O077856,C0856,1952.89,2024-04-20
O077857,C0857,1969.94,2024-04-21
O077858,C0858,1986.7,2024-04-22
O077859,C0859,2003.4,2024-04-23
O077860,C0860,2020.41,2024-04-24
O077861,C0861,2037.79,2024-04-25
O077862,C0862,2054.71,2024-04-26
O077863,C0863,2071.01,2024-04-27
O077864,C0864,2088.4,2024-04-28
O077865,C0865,2105.18,2024-04-29
O077866,C0866,2122.55,2024-04-30
O077867,C0867,2139.98,2024-05-01
O077868,C0868,2156.32,2024-05-02
O077869,C0869,2173.95,2024-05-03
O077870,C0870,2190.68,2024-05-04
O077871,C0871,2207.98,2024-05-05
O077872,C0872,2224.56,2024-05-06
O077873,C0873,2241.5,2024-05-07
O077874,C0874,2258.3,2024-05-08
O077875,C0875,2275.85,2024-05-09
O077876,C0876,2292.75,2024-05-10
O077877,C0877,2310.0,2024-05-11
O077878,C0878,2326.76,2024-05-12
O077879,C0879,2343.03,2024-05-13
O077880,C0880,2360.92,2024-05-14
O077881,C0881,2377.37,2024-05-15
O077882,C0882,2394.53,2024-05-16
O077883,C0883,2411.94,2024-05-17
O077884,C0884,2428.92,2024-05-18
O077885,C0885,2445.6,2024-05-19
O077886,C0886,2462.69,2024-05-20
O077887,C0887,2479.75,2024-05-21
O077888,C0888,2496.76,2024-05-22
O077889,C0889,2513.48,2024-05-23
O077890,C0890,2530.51,2024-05-24
O077891,C0891,2547.5,2024-05-25
O077892,C0892,2564.6,2024-05-26
O077893,C0893,2581.35,2024-05-27
O077894,C0894,2598.74,2024-05-28
O077895,C0895,2615.12,2024-05-29
O077896,C0896,2632.96,2024-05-30
O077897,C0897,2649.16,2024-05-31
O077898,C0898,2666.34,2024-06-01
O077899,C0899,2683.44,2024-06-02
O077900,C0900,2700.87,2024-06-03
O077901,C0901,2717.29,2024-06-04
O077902,C0902,2734.0,2024-06-05
O077903,C0903,2751.76,2024-06-06
O077904,C0904,2768.49,2024-06-07
O077905,C0905,2785.87,2024-06-08
O077906,C0906,2802.27,2024-06-09
O077907,C0907,2819.65,2024-06-10
O077908,C0908,2836.86,2024-06-11
O077909,C0909,2853.64,2024-06-12
O077910,C0910,2870.92,2024-06-13
O077911,C0911,2887.81,2024-06-14
O077912,C0912,2904.46,2024-06-15
O077913,C0913,2921.47,2024-06-16
O077914,C0914,2938.57,2024-06-17
O077915,C0915,2955.96,2024-06-18
O077916,C0916,2972.94,2024-06-19
O077917,C0917,2989.51,2024-06-20
O077918,C0918,3006.97,2024-06-21
O077919,C0919,3023.09,2024-06-22
O077920,C0920,3040.33,2024-06-23
O077921,C0921,3057.89,2024-06-24
O077922,C0922,3074.64,2024-06-25
O077923,C0923,3091.37,2024-06-26
O077924,C0924,3108.7,2024-06-27
O077925,C0925,3125.47,2024-06-28
O077926,C0926,3142.91,2024-06-29
O077927,C0927,3159.38,2024-06-30
O077928,C0928,3176.15,2024-07-01
O077929,C0929,3193.31,2024-07-02
O077930,C0930,3210.71,2024-07-03
O077931,C0931,3227.0,2024-07-04
O077932,C0932,3244.73,2024-07-05
O077933,C0933,3261.67,2024-07-06
O077934,C0934,3278.97,2024-07-07
O077935,C0935,3295.52,2024-07-08
O077936,C0936,3312.01,2024-07-09
O077937,C0937,3329.08,2024-07-10
O077938,C0938,3346.8,2024-07-11
O077939,C0939,3363.84,2024-07-12
O077940,C0940,3380.27,2024-07-13
O077941,C0941,3397.88,2024-07-14
O077942,C0942,3414.61,2024-07-15
O077943,C0943,3431.17,2024-07-16
O077944,C0944,3448.14,2024-07-17
O077945,C0945,3465.8,2024-07-18
O077946,C0946,3482.69,2024-07-19
O077947,C0947,3499.03,2024-07-20
O077948,C0948,3516.74,2024-07-21
O077949,C0949,3533.24,2024-07-22
O077950,C0950,3550.73,2024-07-23
O077951,C0951,3567.79,2024-07-24
O077952,C0952,3584.46,2024-07-25
O077953,C0953,3601.76,2024-07-26
O077954,C0954,3618.39,2024-07-27
O077955,C0955,3635.62,2024-07-28
O077956,C0956,3652.88,2024-07-29
O077957,C0957,3669.42,2024-07-30
O077958,C0958,3686.08,2024-07-31
O077959,C0959,3703.6,2024-08-01
O077960,C0960,3720.77,2024-08-02
O077961,C0961,3737.41,2024-08-03
O077962,C0962,3754.1,2024-08-04
O077963,C0963,3771.25,2024-08-05
O077964,C0964,3788.25,2024-08-06
O077965,C0965,3805.32,2024-08-07
O077966,C0966,3822.55,2024-08-08
O077967,C0967,3839.92,2024-08-09
O077968,C0968,3856.89,2024-08-10
O077969,C0969,3873.32,2024-08-11
O077970,C0970,3890.93,2024-08-12
O077971,C0971,3907.51,2024-08-13
O077972,C0972,3924.81,2024-08-14
O077973,C0973,3941.26,2024-08-15
O077974,C0974,3958.84,2024-08-16
O077975,C0975,3975.4,2024-08-17
O077976,C0976,3992.09,2024-08-18
O077977,C0977,4009.17,2024-08-19
O077978,C0978,4026.47,2024-08-20
O077979,C0979,4043.7,2024-08-21
O077980,C0980,4060.23,2024-08-22
O077981,C0981,4077.0,2024-08-23
O077982,C0982,4094.96,2024-08-24
O077983,C0983,4111.38,2024-08-25
O077984,C0984,4128.9,2024-08-26
O077985,C0985,4145.88,2024-08-27
O077986,C0986,4162.58,2024-08-28
O077987,C0987,4179.03,2024-08-29
O077988,C0988,4196.86,2024-08-30
O077989,C0989,4213.06,2024-08-31
O077990,C0990,4230.19,2024-09-01
O077991,C0991,4247.55,2024-09-02
O077992,C0992,4264.86,2024-09-03
O077993,C0993,4281.31,2024-09-04
O077994,C0994,4298.81,2024-09-05
O077995,C0995,4315.25,2024-09-06
O077996,C0996,4332.67,2024-09-07
O077997,C0997,4349.44,2024-09-08
O077998,C0998,4366.13,2024-09-09
O077999,C0999,4383.9,2024-09-10
O078000,C1000,4400.45,2024-09-11
O078001,C0001,4417.97,2024-09-12
O078002,C0002,4434.0,2024-09-13
O078003,C0003,4451.76,2024-09-14
O078004,C0004,4468.75,2024-09-15
O078005,C0005,4485.91,2024-09-16
O078006,C0006,4502.48,2024-09-17
O078007,C0007,4519.9,2024-09-18
O078008,C0008,4536.31,2024-09-19
O078009,C0009,4553.61,2024-09-20
O078010,C0010,4570.83,2024-09-21
O078011,C0011,4587.96,2024-09-22
O078012,C0012,4604.14,2024-09-23
O078013,C0013,4621.66,2024-09-24
O078014,C0014,4639.0,2024-09-25
O078015,C0015,4655.57,2024-09-26
O078016,C0016,4672.02,2024-09-27
O078017,C0017,4689.2,2024-09-28
O078018,C0018,4706.53,2024-09-29
O078019,C0019,4723.91,2024-09-30
O078020,C0020,4740.84,2024-10-01
O078021,C0021,4757.59,2024-10-02
O078022,C0022,4774.85,2024-10-03
O078023,C0023,4791.37,2024-10-04
O078024,C0024,4808.55,2024-10-05
O078025,C0025,4825.24,2024-10-06
O078026,C0026,4842.67,2024-10-07
O078027,C0027,4859.03,2024-10-08
O078028,C0028,4876.93,2024-10-09
O078029,C0029,4893.98,2024-10-10
O078030,C0030,4910.87,2024-10-11
O078031,C0031,4927.25,2024-10-12
O078032,C0032,4944.54,2024-10-13
O078033,C0033,4961.1,2024-10-14
O078034,C0034,4978.33,2024-10-15
O078035,C0035,4995.39,2024-10-16
O078036,C0036,62.67,2024-10-17
O078037,C0037,79.98,2024-10-18
O078038,C0038,96.85,2024-10-19
O078039,C0039,113.23,2024-10-20
O078040,C0040,130.41,2024-10-21
O078041,C0041,147.94,2024-10-22
O078042,C0042,164.76,2024-10-23
O078043,C0043,181.95,2024-10-24
O078044,C0044,198.04,2024-10-25
O078045,C0045,215.84,2024-10-26
O078046,C0046,232.57,2024-10-27
O078047,C0047,249.96,2024-10-28
O078048,C0048,266.45,2024-10-29
O078049,C0049,283.2,2024-10-30
O078050,C0050,300.64,2024-10-31
O078051,C0051,317.0,2024-11-01
O078052,C0052,334.14,2024-11-02
O078053,C0053,351.87,2024-11-03
O078054,C0054,368.96,2024-11-04
O078055,C0055,385.65,2024-11-05
O078056,C0056,402.24,2024-11-06
O078057,C0057,419.64,2024-11-07
O078058,C0058,436.14,2024-11-08
O078059,C0059,453.87,2024-11-09
O078060,C0060,470.65,2024-11-10
O078061,C0061,487.05,2024-11-11
O078062,C0062,504.85,2024-11-12
O078063,C0063,521.13,2024-11-13
O078064,C0064,538.58,2024-11-14
O078065,C0065,555.61,2024-11-15
O078066,C0066,572.63,2024-11-16
O078067,C0067,589.3,2024-11-17
O078068,C0068,606.8,2024-11-18
O078069,C0069,623.83,2024-11-19
O078070,C0070,640.13,2024-11-20
O078071,C0071,657.51,2024-11-21
O078072,C0072,674.92,2024-11-22
O078073,C0073,691.97,2024-11-23
O078074,C0074,708.29,2024-11-24
O078075,C0075,725.72,2024-11-25
O078076,C0076,742.8,2024-11-26
O078077,C0077,759.45,2024-11-27
O078078,C0078,776.22,2024-11-28
O078079,C0079,793.12,2024-11-29
O078080,C0080,810.23,2024-11-30
O078081,C0081,827.08,2024-12-01
O078082,C0082,844.4,2024-12-02
O078083,C0083,861.6,2024-12-03
O078084,C0084,878.62,2024-12-04
O078085,C0085,895.8,2024-12-05
O078086,C0086,912.61,2024-12-06
O078087,C0087,929.59,2024-12-07
O078088,C0088,946.12,2024-12-08
O078089,C0089,963.93,2024-12-09
O078090,C0090,980.48,2024-12-10
O078091,C0091,997.35,2024-12-11
O078092,C0092,1014.09,2024-12-12
O078093,C0093,1031.86,2024-12-13
O078094,C0094,1048.46,2024-12-14
O078095,C0095,1065.81,2024-12-15
O078096,C0096,1082.58,2024-12-16
O078097,C0097,1099.99,2024-12-17
O078098,C0098,1116.98,2024-12-18
O078099,C0099,1133.77,2024-12-19
O078100,C0100,1150.63,2024-12-20
O078101,C0101,1167.07,2024-12-21
O078102,C0102,1184.8,2024-12-22
O078103,C0103,1201.57,2024-12-23
O078104,C0104,1218.64,2024-12-24
O078105,C0105,1235.68,2024-12-25
O078106,C0106,1252.12,2024-12-26
O078107,C0107,1269.21,2024-12-27
O078108,C0108,1286.31,2024-12-28
O078109,C0109,1303.69,2024-12-29
O078110,C0110,1320.22,2024-12-30
O078111,C0111,1337.97,2024-01-01
O078112,C0112,1354.91,2024-01-02
O078113,C0113,1371.25,2024-01-03
O078114,C0114,1388.64,2024-01-04
O078115,C0115,1405.23,2024-01-05
O078116,C0116,1422.35,2024-01-06
O078117,C0117,1439.51,2024-01-07
O078118,C0118,1456.61,2024-01-08
O078119,C0119,1473.8,2024-01-09
O078120,C0120,1490.18,2024-01-10
O078121,C0121,1507.23,2024-01-11
O078122,C0122,1524.64,2024-01-12
O078123,C0123,1541.03,2024-01-13
O078124,C0124,1558.61,2024-01-14
O078125,C0125,1575.25,2024-01-15
O078126,C0126,1592.09,2024-01-16
O078127,C0127,1609.54,2024-01-17
O078128,C0128,1626.48,2024-01-18
O078129,C0129,1643.38,2024-01-19
O078130,C0130,1660.39,2024-01-20
O078131,C0131,1677.33,2024-01-21
O078132,C0132,1694.64,2024-01-22
O078133,C0133,1711.3,2024-01-23
O078134,C0134,1728.02,2024-01-24
O078135,C0135,1745.26,2024-01-25
O078136,C0136,1762.31,2024-01-26
O078137,C0137,1779.76,2024-01-27
O078138,C0138,1796.5,2024-01-28
O078139,C0139,1813.59,2024-01-29
O078140,C0140,1830.52,2024-01-30
O078141,C0141,1847.82,2024-01-31
O078142,C0142,1864.54,2024-02-01
O078143,C0143,1881.94,2024-02-02
O078144,C0144,1898.81,2024-02-03
O078145,C0145,1915.93,2024-02-04
O078146,C0146,1932.21,2024-02-05
O078147,C0147,1949.73,2024-02-06
O078148,C0148,1966.95,2024-02-07
O078149,C0149,1983.42,2024-02-08
O078150,C0150,2000.77,2024-02-09
O078151,C0151,2017.84,2024-02-10
O078152,C0152,2034.27,2024-02-11
O078153,C0153,2051.41,2024-02-12
O078154,C0154,2068.71,2024-02-13
O078155,C0155,2085.18,2024-02-14
O078156,C0156,2102.91,2024-02-15
O078157,C0157,2119.95,2024-02-16
O078158,C0158,2136.42,2024-02-17
O078159,C0159,2153.29,2024-02-18
O078160,C0160,2170.19,2024-02-19
O078161,C0161,2187.12,2024-02-20
O078162,C0162,2204.84,2024-02-21
O078163,C0163,2221.88,2024-02-22
O078164,C0164,2238.1,2024-02-23
O078165,C0165,2255.23,2024-02-24
O078166,C0166,2272.92,2024-02-25
O078167,C0167,2289.15,2024-02-26
O078168,C0168,2306.97,2024-02-27
O078169,C0169,2323.91,2024-02-28
O078170,C0170,2340.63,2024-02-29
O078171,C0171,2357.49,2024-03-01
O078172,C0172,2374.08,2024-03-02
O078173,C0173,2391.81,2024-03-03
O078174,C0174,2408.59,2024-03-04
O078175,C0175,2425.49,2024-03-05
O078176,C0176,2442.39,2024-03-06
O078177,C0177,2459.48,2024-03-07
O078178,C0178,2476.1,2024-03-08
O078179,C0179,2493.79,2024-03-09
O078180,C0180,2510.99,2024-03-10
O078181,C0181,2527.52,2024-03-11
O078182,C0182,2544.29,2024-03-12
O078183,C0183,2561.04,2024-03-13
O078184,C0184,2578.66,2024-03-14
O078185,C0185,2595.92,2024-03-15
O078186,C0186,2612.06,2024-03-16
O078187,C0187,2629.13,2024-03-17
O078188,C0188,2646.14,2024-03-18
O078189,C0189,2663.58,2024-03-19
O078190,C0190,2680.6,2024-03-20
O078191,C0191,2697.69,2024-03-21
O078192,C0192,2714.52,2024-03-22
O078193,C0193,2731.4,2024-03-23
O078194,C0194,2748.37,2024-03-24
O078195,C0195,2765.84,2024-03-25
O078196,C0196,2782.71,2024-03-26
O078197,C0197,2799.26,2024-03-27
O078198,C0198,2816.06,2024-03-28
O078199,C0199,2833.92,2024-03-29
O078200,C0200,2850.94,2024-03-30
O078201,C0201,2868.0,2024-03-31
O078202,C0202,2884.84,2024-04-01
O078203,C0203,2901.52,2024-04-02
O078204,C0204,2918.31,2024-04-03
O078205,C0205,2935.48,2024-04-04
O078206,C0206,2952.57,2024-04-05
O078207,C0207,2969.78,2024-04-06
O078208,C0208,2986.86,2024-04-07
O078209,C0209,3003.22,2024-04-08
O078210,C0210,3020.19,2024-04-09
O078211,C0211,3037.25,2024-04-10
O078212,C0212,3054.11,2024-04-11
O078213,C0213,3072.0,2024-04-12
O078214,C0214,3088.68,2024-04-13
O078215,C0215,3105.11,2024-04-14
O078216,C0216,3122.99,2024-04-15
O078217,C0217,3139.1,2024-04-16
O078218,C0218,3156.65,2024-04-17
O078219,C0219,3173.33,2024-04-18
O078220,C0220,3190.72,2024-04-19
O078221,C0221,3207.28,2024-04-20
O078222,C0222,3224.25,2024-04-21
O078223,C0223,3241.87,2024-04-22
O078224,C0224,3258.13,2024-04-23
O078225,C0225,3275.51,2024-04-24
O078226,C0226,3292.07,2024-04-25
O078227,C0227,3309.93,2024-04-26
O078228,C0228,3326.75,2024-04-27
O078229,C0229,3343.9,2024-04-28
O078230,C0230,3360.98,2024-04-29
O078231,C0231,3377.4,2024-04-30
O078232,C0232,3394.2,2024-05-01
O078233,C0233,3411.99,2024-05-02
O078234,C0234,3428.34,2024-05-03
O078235,C0235,3445.18,2024-05-04
O078236,C0236,3462.1,2024-05-05
O078237,C0237,3479.18,2024-05-06
O078238,C0238,3496.54,2024-05-07
O078239,C0239,3513.3,2024-05-08
O078240,C0240,3530.18,2024-05-09
O078241,C0241,3547.01,2024-05-10
O078242,C0242,3564.56,2024-05-11
O078243,C0243,3581.08,2024-05-12
O078244,C0244,3598.91,2024-05-13
O078245,C0245,3615.57,2024-05-14
O078246,C0246,3632.12,2024-05-15
O078247,C0247,3649.45,2024-05-16
O078248,C0248,3666.55,2024-05-17
O078249,C0249,3683.32,2024-05-18
O078250,C0250,3701.0,2024-05-19
O078251,C0251,3717.65,2024-05-20
O078252,C0252,3734.57,2024-05-21
O078253,C0253,3751.62,2024-05-22
O078254,C0254,3768.19,2024-05-23
O078255,C0255,3785.34,2024-05-24
O078256,C0256,3802.12,2024-05-25
O078257,C0257,3819.79,2024-05-26
O078258,C0258,3836.1,2024-05-27
O078259,C0259,3853.74,2024-05-28
O078260,C0260,3870.84,2024-05-29
O078261,C0261,3887.47,2024-05-30
O078262,C0262,3904.39,2024-05-31
O078263,C0263,3921.6,2024-06-01
O078264,C0264,3938.76,2024-06-02
O078265,C0265,3955.81,2024-06-03
O078266,C0266,3972.95,2024-06-04
O078267,C0267,3989.19,2024-06-05
O078268,C0268,4006.05,2024-06-06
O078269,C0269,4023.66,2024-06-07
O078270,C0270,4040.58,2024-06-08
O078271,C0271,4057.76,2024-06-09
O078272,C0272,4074.32,2024-06-10
O078273,C0273,4091.72,2024-06-11
O078274,C0274,4108.06,2024-06-12
O078275,C0275,4125.71,2024-06-13
O078276,C0276,4142.91,2024-06-14
O078277,C0277,4159.57,2024-06-15
O078278,C0278,4176.93,2024-06-16
O078279,C0279,4193.37,2024-06-17
O078280,C0280,4210.54,2024-06-18
O078281,C0281,4227.46,2024-06-19
O078282,C0282,4244.43,2024-06-20
O078283,C0283,4261.94,2024-06-21
O078284,C0284,4278.13,2024-06-22
O078285,C0285,4295.24,2024-06-23
O078286,C0286,4312.17,2024-06-24
O078287,C0287,4329.53,2024-06-25
O078288,C0288,4346.75,2024-06-26
O078289,C0289,4363.15,2024-06-27
O078290,C0290,4380.51,2024-06-28
O078291,C0291,4397.46,2024-06-29
O078292,C0292,4414.26,2024-06-30
O078293,C0293,4431.95,2024-07-01
O078294,C0294,4448.68,2024-07-02
O078295,C0295,4465.34,2024-07-03
O078296,C0296,4482.1,2024-07-04
O078297,C0297,4499.26,2024-07-05
O078298,C0298,4516.6,2024-07-06
O078299,C0299,4533.58,2024-07-07
O078300,C0300,4550.87,2024-07-08
O078301,C0301,4567.59,2024-07-09
O078302,C0302,4584.61,2024-07-10
O078303,C0303,4601.56,2024-07-11
O078304,C0304,4618.75,2024-07-12
O078305,C0305,4635.81,2024-07-13
O078306,C0306,4652.45,2024-07-14
O078307,C0307,4669.66,2024-07-15
O078308,C0308,4686.86,2024-07-16
O078309,C0309,4703.83,2024-07-17
O078310,C0310,4720.68,2024-07-18
O078311,C0311,4737.26,2024-07-19
O078312,C0312,4754.81,2024-07-20
O078313,C0313,4771.28,2024-07-21
O078314,C0314,4788.07,2024-07-22
O078315,C0315,4805.79,2024-07-23
O078316,C0316,4822.63,2024-07-24
O078317,C0317,4839.12,2024-07-25
O078318,C0318,4856.68,2024-07-26
O078319,C0319,4873.11,2024-07-27
O078320,C0320,4890.04,2024-07-28
O078321,C0321,4907.88,2024-07-29
O078322,C0322,4924.38,2024-07-30
O078323,C0323,4941.31,2024-07-31
O078324,C0324,4958.14,2024-08-01
O078325,C0325,4975.18,2024-08-02
O078326,C0326,4992.61,2024-08-03
O078327,C0327,59.09,2024-08-04
O078328,C0328,76.1,2024-08-05
O078329,C0329,93.38,2024-08-06
O078330,C0330,110.99,2024-08-07
O078331,C0331,127.91,2024-08-08
O078332,C0332,144.06,2024-08-09
O078333,C0333,161.94,2024-08-10
O078334,C0334,178.77,2024-08-11
O078335,C0335,195.72,2024-08-12
O078336,C0336,212.11,2024-08-13
O078337,C0337,229.66,2024-08-14
O078338,C0338,246.14,2024-08-15
O078339,C0339,263.62,2024-08-16
O078340,C0340,280.69,2024-08-17
O078341,C0341,297.81,2024-08-18
O078342,C0342,314.62,2024-08-19
O078343,C0343,331.84,2024-08-20
O078344,C0344,348.24,2024-08-21
O078345,C0345,365.69,2024-08-22
O078346,C0346,382.13,2024-08-23
O078347,C0347,399.24,2024-08-24
O078348,C0348,416.64,2024-08-25
O078349,C0349,433.05,2024-08-26
O078350,C0350,450.41,2024-08-27
O078351,C0351,467.02,2024-08-28
O078352,C0352,484.85,2024-08-29
